SOURCE,TARGET,WEIGHT
54617,28660,2.5833333333333334E-4
40227,28669,2.5833333333333334E-4
97687,28690,0.0055
97140,28703,2.5833333333333334E-4
50381,28808,2.5833333333333334E-4
63726,28813,2.5833333333333334E-4
72981,28859,2.5833333333333334E-4
76550,28860,0.0055
54617,28888,2.5833333333333334E-4
97140,28943,2.5833333333333334E-4
54200,28966,2.5833333333333334E-4
80911,28971,0.0055
48211,28979,2.5833333333333334E-4
93802,29037,0.0055
47096,29073,0.021505376344086023
43050,29089,2.5833333333333334E-4
75654,29094,0.0055
48572,29098,2.5833333333333334E-4
39983,29129,2.5833333333333334E-4
99235,29173,0.021505376344086023
99530,29173,0.021505376344086023
51858,29183,2.5833333333333334E-4
48352,29219,2.5833333333333334E-4
40151,29239,2.5833333333333334E-4
39188,29256,2.5833333333333334E-4
76550,29256,2.5833333333333334E-4
80236,29282,2.5833333333333334E-4
43050,29285,2.5833333333333334E-4
99343,29286,0.0055
97140,29333,2.5833333333333334E-4
69364,29359,0.06181818181818182
39983,29376,0.052941176470588235
74340,29400,0.055944055944055944
80638,29420,2.5833333333333334E-4
49375,29422,2.5833333333333334E-4
81226,29431,0.040356083086053415
93802,29463,2.5833333333333334E-4
80911,29490,2.5833333333333334E-4
51858,29525,0.06181818181818182
57269,29544,2.5833333333333334E-4
97140,29569,2.5833333333333334E-4
92450,29585,2.5833333333333334E-4
76271,29653,2.5833333333333334E-4
47786,29701,2.5833333333333334E-4
69023,29711,0.0055
54132,29721,2.5833333333333334E-4
40227,29733,2.5833333333333334E-4
55824,29758,2.5833333333333334E-4
48352,29789,2.5833333333333334E-4
57276,29836,0.0055
53569,29858,2.5833333333333334E-4
45365,29884,2.5833333333333334E-4
31031,29919,0.0055
74043,29928,2.5833333333333334E-4
61636,29956,0.040356083086053415
51858,29959,2.5833333333333334E-4
82846,29972,0.040356083086053415
61742,30032,2.5833333333333334E-4
66585,30045,2.5833333333333334E-4
92450,30059,2.5833333333333334E-4
72981,30071,2.5833333333333334E-4
74340,30072,2.5833333333333334E-4
77968,30081,2.5833333333333334E-4
47806,30101,2.5833333333333334E-4
33113,30114,2.5833333333333334E-4
95455,30174,0.040356083086053415
43532,30205,2.5833333333333334E-4
43017,30217,0.0055
64697,30266,2.5833333333333334E-4
82846,30297,0.040356083086053415
73066,30303,2.5833333333333334E-4
82219,30330,0.040356083086053415
71376,30354,2.5833333333333334E-4
76550,30368,2.5833333333333334E-4
92450,30384,2.5833333333333334E-4
81226,30409,0.0055
43017,30442,0.0055
60837,30449,0.0055
40227,30454,2.5833333333333334E-4
66266,30459,0.021505376344086023
72981,30474,2.5833333333333334E-4
36757,30493,2.5833333333333334E-4
53569,30520,2.5833333333333334E-4
69023,30547,2.5833333333333334E-4
40227,30567,2.5833333333333334E-4
52187,30576,2.5833333333333334E-4
55726,30577,0.040356083086053415
74043,30580,2.5833333333333334E-4
36757,30586,0.040356083086053415
45203,30607,2.5833333333333334E-4
93759,30633,0.040356083086053415
71376,30649,0.040356083086053415
83991,30661,2.5833333333333334E-4
40426,30679,2.5833333333333334E-4
97318,30686,2.5833333333333334E-4
47096,30699,2.5833333333333334E-4
47133,30746,0.021505376344086023
48572,30767,2.5833333333333334E-4
35112,30893,2.5833333333333334E-4
47628,30897,2.5833333333333334E-4
48698,30911,0.021505376344086023
92959,30940,0.021505376344086023
66149,30959,2.5833333333333334E-4
69193,30970,2.5833333333333334E-4
93802,31017,2.5833333333333334E-4
89243,31023,2.5833333333333334E-4
50300,31036,0.040356083086053415
82219,31064,2.5833333333333334E-4
63623,31080,2.5833333333333334E-4
48352,31101,2.5833333333333334E-4
47628,31110,2.5833333333333334E-4
71427,31140,2.5833333333333334E-4
47628,31153,2.5833333333333334E-4
92661,31157,2.5833333333333334E-4
53718,31171,2.5833333333333334E-4
97140,31212,2.5833333333333334E-4
53569,31233,2.5833333333333334E-4
92450,31240,2.5833333333333334E-4
81226,31247,2.5833333333333334E-4
53175,31266,0.040356083086053415
43050,31299,2.5833333333333334E-4
53569,31321,2.5833333333333334E-4
92753,31351,0.0055
48497,31376,0.055944055944055944
62170,31404,2.5833333333333334E-4
40227,31468,2.5833333333333334E-4
54617,31508,2.5833333333333334E-4
77766,31523,2.5833333333333334E-4
43876,31527,0.040356083086053415
55056,31527,0.040356083086053415
47786,31528,2.5833333333333334E-4
87376,31564,2.5833333333333334E-4
85438,31568,2.5833333333333334E-4
49375,31574,2.5833333333333334E-4
89243,31586,0.0055
64697,31596,0.0055
43920,31615,2.5833333333333334E-4
33113,31619,2.5833333333333334E-4
58355,31670,2.5833333333333334E-4
48352,31702,2.5833333333333334E-4
97435,31865,2.5833333333333334E-4
33113,31868,0.0055
76550,31966,2.5833333333333334E-4
77472,32017,2.5833333333333334E-4
41084,32046,2.5833333333333334E-4
91017,32070,2.5833333333333334E-4
42248,32116,2.5833333333333334E-4
47806,32131,0.0055
40426,32147,2.5833333333333334E-4
84475,32156,2.5833333333333334E-4
46324,32157,2.5833333333333334E-4
49375,32166,0.023809523809523808
35699,32198,2.5833333333333334E-4
63726,32209,2.5833333333333334E-4
54200,32226,0.055944055944055944
48941,32281,0.0055
95126,32293,2.5833333333333334E-4
78805,32298,0.040356083086053415
72981,32302,2.5833333333333334E-4
33424,32310,2.5833333333333334E-4
62457,32314,2.5833333333333334E-4
80638,32314,2.5833333333333334E-4
76550,32346,2.5833333333333334E-4
35112,32405,2.5833333333333334E-4
43778,32414,0.0055
79244,32443,0.0055
77786,32495,2.5833333333333334E-4
48352,32507,2.5833333333333334E-4
35112,32508,2.5833333333333334E-4
40227,32548,2.5833333333333334E-4
91056,32644,0.03235294117647059
53569,32659,2.5833333333333334E-4
46324,32688,2.5833333333333334E-4
43778,32738,0.040356083086053415
85683,32769,2.5833333333333334E-4
52459,32787,2.5833333333333334E-4
76550,32792,2.5833333333333334E-4
47628,32794,2.5833333333333334E-4
43532,32838,2.5833333333333334E-4
87376,33006,2.5833333333333334E-4
63726,33068,2.5833333333333334E-4
81637,33100,2.5833333333333334E-4
41903,33129,2.5833333333333334E-4
47096,33150,2.5833333333333334E-4
54617,33171,2.5833333333333334E-4
48352,33175,2.5833333333333334E-4
64697,33188,0.0055
76550,33190,2.5833333333333334E-4
85275,33198,2.5833333333333334E-4
43532,33218,2.5833333333333334E-4
91702,33221,0.021505376344086023
96869,33257,2.5833333333333334E-4
63623,33265,0.0055
50381,33317,2.5833333333333334E-4
35112,33344,2.5833333333333334E-4
40227,33344,2.5833333333333334E-4
55056,33364,0.021505376344086023
43050,33367,2.5833333333333334E-4
52287,33377,2.5833333333333334E-4
97140,33378,2.5833333333333334E-4
77499,33406,2.5833333333333334E-4
43017,33409,2.5833333333333334E-4
47786,33416,0.0055
34240,33423,2.5833333333333334E-4
48352,33433,2.5833333333333334E-4
43778,33437,2.5833333333333334E-4
43050,33507,2.5833333333333334E-4
83754,33531,0.023809523809523808
35112,33606,2.5833333333333334E-4
47628,33610,2.5833333333333334E-4
69023,33624,2.5833333333333334E-4
65342,33723,2.5833333333333334E-4
65758,33745,2.5833333333333334E-4
79244,33764,0.0055
65342,33769,0.0055
78609,33782,2.5833333333333334E-4
79576,33783,2.5833333333333334E-4
93759,33795,2.5833333333333334E-4
47786,33813,0.0055
53546,33822,2.5833333333333334E-4
48572,33841,2.5833333333333334E-4
51604,33896,2.5833333333333334E-4
51604,33941,2.5833333333333334E-4
85438,34005,2.5833333333333334E-4
90657,34075,0.052941176470588235
92450,34079,2.5833333333333334E-4
53569,34089,2.5833333333333334E-4
88415,34109,2.5833333333333334E-4
60837,34121,2.5833333333333334E-4
96981,34179,2.5833333333333334E-4
74009,34199,2.5833333333333334E-4
82846,34203,0.021505376344086023
74340,34225,2.5833333333333334E-4
90657,34232,0.0055
77786,34242,2.5833333333333334E-4
41084,34320,0.0055
90657,34358,0.021505376344086023
74043,34395,2.5833333333333334E-4
40426,34428,2.5833333333333334E-4
36739,34430,2.5833333333333334E-4
48352,34434,2.5833333333333334E-4
53175,34452,2.5833333333333334E-4
53569,34481,2.5833333333333334E-4
48352,34487,2.5833333333333334E-4
91291,34588,2.5833333333333334E-4
54188,34607,2.5833333333333334E-4
88415,34642,2.5833333333333334E-4
54617,34670,2.5833333333333334E-4
92479,34709,2.5833333333333334E-4
43050,34720,0.021505376344086023
69364,34728,2.5833333333333334E-4
58689,34745,2.5833333333333334E-4
47096,34775,0.0055
54617,34859,2.5833333333333334E-4
60072,34906,0.040356083086053415
61742,34917,2.5833333333333334E-4
45365,34923,2.5833333333333334E-4
56239,34958,2.5833333333333334E-4
64427,34958,2.5833333333333334E-4
47519,34963,0.0055
43017,34975,2.5833333333333334E-4
92823,35001,0.0055
52459,35021,2.5833333333333334E-4
63893,35039,0.0055
47628,35067,2.5833333333333334E-4
85811,35086,2.5833333333333334E-4
53569,35108,2.5833333333333334E-4
99530,35129,2.5833333333333334E-4
54617,35130,2.5833333333333334E-4
52459,35140,2.5833333333333334E-4
53569,35161,2.5833333333333334E-4
67137,35179,2.5833333333333334E-4
64697,35201,0.0055
58355,35230,0.06181818181818182
93003,35262,0.055944055944055944
44393,35285,2.5833333333333334E-4
77472,35312,2.5833333333333334E-4
82846,35338,0.040356083086053415
71743,35340,2.5833333333333334E-4
84475,35348,0.0055
54617,35349,2.5833333333333334E-4
90657,35351,2.5833333333333334E-4
72981,35363,2.5833333333333334E-4
48698,35371,0.021505376344086023
91865,35379,2.5833333333333334E-4
70588,35388,2.5833333333333334E-4
85075,35422,2.5833333333333334E-4
87156,35432,2.5833333333333334E-4
58934,35446,0.0055
55056,35457,2.5833333333333334E-4
47528,35459,2.5833333333333334E-4
47519,35482,2.5833333333333334E-4
93802,35482,2.5833333333333334E-4
54617,35501,2.5833333333333334E-4
72909,35525,2.5833333333333334E-4
43532,35526,2.5833333333333334E-4
53569,35532,2.5833333333333334E-4
85131,35538,2.5833333333333334E-4
52459,35576,0.0055
52187,35608,2.5833333333333334E-4
53569,35639,2.5833333333333334E-4
97140,35655,2.5833333333333334E-4
65342,35679,2.5833333333333334E-4
49375,35726,2.5833333333333334E-4
63715,35757,0.023809523809523808
48352,35778,2.5833333333333334E-4
78609,35778,2.5833333333333334E-4
48352,35779,2.5833333333333334E-4
72598,35800,2.5833333333333334E-4
74340,35814,0.0055
43532,35821,2.5833333333333334E-4
72981,35829,2.5833333333333334E-4
72981,35840,2.5833333333333334E-4
62170,35892,2.5833333333333334E-4
58355,35916,2.5833333333333334E-4
77968,35944,2.5833333333333334E-4
44393,36015,2.5833333333333334E-4
74009,36041,0.040356083086053415
37532,36115,0.040356083086053415
92753,36128,0.0055
39988,36133,0.040356083086053415
93759,36189,2.5833333333333334E-4
54617,36198,2.5833333333333334E-4
92450,36205,2.5833333333333334E-4
83935,36250,0.040356083086053415
40227,36257,2.5833333333333334E-4
71376,36267,0.040356083086053415
71376,36270,2.5833333333333334E-4
53814,36292,2.5833333333333334E-4
92661,36298,0.0055
78429,36334,0.055944055944055944
74009,36340,2.5833333333333334E-4
40227,36355,2.5833333333333334E-4
40426,36369,2.5833333333333334E-4
82846,36379,0.040356083086053415
91865,36429,0.021505376344086023
53814,36467,0.0055
83493,36496,2.5833333333333334E-4
47519,36521,2.5833333333333334E-4
82341,36584,0.0055
76271,36601,2.5833333333333334E-4
51477,36622,2.5833333333333334E-4
92753,36633,2.5833333333333334E-4
79244,36646,2.5833333333333334E-4
47628,36691,2.5833333333333334E-4
53718,36700,2.5833333333333334E-4
43532,36702,2.5833333333333334E-4
69364,36717,2.5833333333333334E-4
89816,36766,0.0055
91865,36784,2.5833333333333334E-4
73066,36891,0.040356083086053415
40426,36965,2.5833333333333334E-4
45365,36973,2.5833333333333334E-4
59580,36993,0.0055
64904,37009,2.5833333333333334E-4
43876,37010,2.5833333333333334E-4
71745,37032,2.5833333333333334E-4
43050,37033,2.5833333333333334E-4
52459,37035,2.5833333333333334E-4
57390,37036,2.5833333333333334E-4
53780,37045,2.5833333333333334E-4
47314,37055,2.5833333333333334E-4
72909,37092,2.5833333333333334E-4
40227,37111,2.5833333333333334E-4
62241,37128,0.0055
40958,37136,2.5833333333333334E-4
38709,37142,2.5833333333333334E-4
82318,37152,2.5833333333333334E-4
47628,37175,2.5833333333333334E-4
52459,37177,2.5833333333333334E-4
62170,37181,2.5833333333333334E-4
49020,37215,2.5833333333333334E-4
54617,37249,2.5833333333333334E-4
62706,37294,2.5833333333333334E-4
43920,37317,2.5833333333333334E-4
92450,37326,2.5833333333333334E-4
73825,37342,2.5833333333333334E-4
87156,37352,2.5833333333333334E-4
53569,37353,2.5833333333333334E-4
48352,37371,2.5833333333333334E-4
54617,37400,2.5833333333333334E-4
64904,37441,2.5833333333333334E-4
64904,37458,2.5833333333333334E-4
65758,37469,2.5833333333333334E-4
45365,37472,2.5833333333333334E-4
93802,37480,2.5833333333333334E-4
96981,37480,2.5833333333333334E-4
92450,37482,2.5833333333333334E-4
43050,37489,2.5833333333333334E-4
92661,37517,2.5833333333333334E-4
83991,37529,2.5833333333333334E-4
40227,37560,2.5833333333333334E-4
43876,37564,0.0055
99846,37564,0.0055
58934,37578,2.5833333333333334E-4
88265,37589,2.5833333333333334E-4
92479,37590,2.5833333333333334E-4
39188,37625,2.5833333333333334E-4
77786,37632,2.5833333333333334E-4
51477,37649,0.0055
51923,37649,0.0055
93802,37662,2.5833333333333334E-4
77786,37706,2.5833333333333334E-4
47628,37740,2.5833333333333334E-4
47628,37749,2.5833333333333334E-4
56239,37765,2.5833333333333334E-4
72981,37783,2.5833333333333334E-4
56199,37799,2.5833333333333334E-4
81637,37877,2.5833333333333334E-4
65342,37890,2.5833333333333334E-4
97140,37892,2.5833333333333334E-4
67919,37913,0.0055
43532,37926,2.5833333333333334E-4
40227,37958,2.5833333333333334E-4
43050,37985,2.5833333333333334E-4
90657,37998,2.5833333333333334E-4
40151,38033,2.5833333333333334E-4
88849,38053,2.5833333333333334E-4
54200,38068,0.021505376344086023
55824,38083,2.5833333333333334E-4
43050,38107,2.5833333333333334E-4
56239,38134,2.5833333333333334E-4
76282,38177,2.5833333333333334E-4
71395,38295,2.5833333333333334E-4
97435,38304,0.0055
72981,38343,2.5833333333333334E-4
43920,38386,2.5833333333333334E-4
91487,38411,2.5833333333333334E-4
54200,38436,2.5833333333333334E-4
48941,38470,0.0055
65758,38501,2.5833333333333334E-4
54188,38520,2.5833333333333334E-4
43532,38543,2.5833333333333334E-4
66149,38547,2.5833333333333334E-4
52287,38593,2.5833333333333334E-4
65758,38600,2.5833333333333334E-4
48211,38669,2.5833333333333334E-4
47628,38725,2.5833333333333334E-4
71427,38750,2.5833333333333334E-4
83754,38762,2.5833333333333334E-4
56239,38874,2.5833333333333334E-4
53569,38882,2.5833333333333334E-4
53780,38924,2.5833333333333334E-4
61636,38954,2.5833333333333334E-4
74043,38961,2.5833333333333334E-4
97140,38972,2.5833333333333334E-4
92450,38986,2.5833333333333334E-4
40227,39022,2.5833333333333334E-4
70413,39033,0.021505376344086023
55056,39089,0.021505376344086023
53546,39098,2.5833333333333334E-4
53376,39163,2.5833333333333334E-4
90657,39192,0.021505376344086023
50300,39209,2.5833333333333334E-4
44493,39290,2.5833333333333334E-4
76550,39333,2.5833333333333334E-4
48497,39365,0.06181818181818182
80041,39403,2.5833333333333334E-4
70588,39407,2.5833333333333334E-4
53569,39479,2.5833333333333334E-4
92450,39530,2.5833333333333334E-4
91702,39534,2.5833333333333334E-4
43778,39543,0.0055
74043,39557,2.5833333333333334E-4
48352,39566,2.5833333333333334E-4
62170,39568,2.5833333333333334E-4
60072,39577,2.5833333333333334E-4
71743,39582,0.021505376344086023
40099,39591,2.5833333333333334E-4
83633,39604,2.5833333333333334E-4
43050,39631,2.5833333333333334E-4
54617,39643,2.5833333333333334E-4
47786,39672,2.5833333333333334E-4
74043,39699,2.5833333333333334E-4
53569,39726,2.5833333333333334E-4
57276,39738,2.5833333333333334E-4
55726,39773,2.5833333333333334E-4
87156,39790,2.5833333333333334E-4
65758,39828,2.5833333333333334E-4
92450,39828,2.5833333333333334E-4
76257,39845,2.5833333333333334E-4
77766,39882,2.5833333333333334E-4
72981,39902,2.5833333333333334E-4
66149,40007,2.5833333333333334E-4
41152,40008,2.5833333333333334E-4
61143,40050,2.5833333333333334E-4
99343,40058,0.055944055944055944
99343,40119,2.5833333333333334E-4
61742,40194,0.055944055944055944
89243,40201,0.0055
53569,40237,2.5833333333333334E-4
78429,40305,2.5833333333333334E-4
71395,40322,2.5833333333333334E-4
45203,40361,2.5833333333333334E-4
80593,40456,0.021505376344086023
53780,40460,2.5833333333333334E-4
87376,40496,0.040356083086053415
74680,40502,2.5833333333333334E-4
91487,40522,2.5833333333333334E-4
85131,40580,0.021505376344086023
54617,40606,2.5833333333333334E-4
59580,40636,0.021505376344086023
71376,40671,2.5833333333333334E-4
99343,40731,2.5833333333333334E-4
69364,40804,2.5833333333333334E-4
48352,40853,2.5833333333333334E-4
56239,40886,2.5833333333333334E-4
92753,40888,2.5833333333333334E-4
92661,40928,2.5833333333333334E-4
85438,40947,2.5833333333333334E-4
65342,40973,2.5833333333333334E-4
46635,40988,2.5833333333333334E-4
62706,40998,0.0055
91702,41000,2.5833333333333334E-4
80911,41025,2.5833333333333334E-4
79244,41057,0.0055
83754,41073,2.5833333333333334E-4
57269,41091,2.5833333333333334E-4
61742,41091,2.5833333333333334E-4
73825,41099,2.5833333333333334E-4
94130,41141,2.5833333333333334E-4
85131,41151,2.5833333333333334E-4
92450,41188,2.5833333333333334E-4
91702,41223,0.0055
53175,41250,2.5833333333333334E-4
65305,41265,2.5833333333333334E-4
56239,41301,2.5833333333333334E-4
88849,41382,0.0055
85275,41532,2.5833333333333334E-4
74680,41535,0.055944055944055944
88415,41567,2.5833333333333334E-4
63715,41595,2.5833333333333334E-4
91865,41611,0.0055
43017,41661,2.5833333333333334E-4
91056,41682,2.5833333333333334E-4
86705,41687,2.5833333333333334E-4
91702,41693,2.5833333333333334E-4
43532,41704,2.5833333333333334E-4
99846,41712,2.5833333333333334E-4
76550,41715,2.5833333333333334E-4
97140,41715,2.5833333333333334E-4
94130,41728,2.5833333333333334E-4
48352,41741,2.5833333333333334E-4
92661,41768,2.5833333333333334E-4
56239,41774,2.5833333333333334E-4
82846,41815,2.5833333333333334E-4
92809,41845,2.5833333333333334E-4
62738,41852,2.5833333333333334E-4
62738,41872,2.5833333333333334E-4
79244,41953,0.0055
85683,41988,2.5833333333333334E-4
56239,42042,2.5833333333333334E-4
83493,42045,0.0055
97140,42055,2.5833333333333334E-4
45365,42066,2.5833333333333334E-4
76550,42072,2.5833333333333334E-4
48352,42074,2.5833333333333334E-4
43532,42108,2.5833333333333334E-4
80911,42118,2.5833333333333334E-4
63726,42131,2.5833333333333334E-4
93003,42192,2.5833333333333334E-4
72981,42206,2.5833333333333334E-4
55726,42208,2.5833333333333334E-4
63893,42217,2.5833333333333334E-4
64427,42248,0.021505376344086023
76550,42265,2.5833333333333334E-4
42986,42286,2.5833333333333334E-4
43532,42291,2.5833333333333334E-4
80236,42346,2.5833333333333334E-4
92450,42415,2.5833333333333334E-4
74043,42417,2.5833333333333334E-4
78946,42437,2.5833333333333334E-4
43050,42444,2.5833333333333334E-4
72456,42447,2.5833333333333334E-4
62706,42507,2.5833333333333334E-4
73825,42514,0.023809523809523808
53569,42532,2.5833333333333334E-4
85438,42573,0.023809523809523808
65342,42607,0.040356083086053415
62738,42609,2.5833333333333334E-4
77786,42616,2.5833333333333334E-4
54200,42657,2.5833333333333334E-4
55499,42687,2.5833333333333334E-4
85275,42740,2.5833333333333334E-4
43532,42798,2.5833333333333334E-4
97318,42828,2.5833333333333334E-4
95126,42900,0.040356083086053415
72522,42902,2.5833333333333334E-4
45365,42921,2.5833333333333334E-4
50381,42921,2.5833333333333334E-4
43050,42941,2.5833333333333334E-4
43050,42951,2.5833333333333334E-4
82318,42989,2.5833333333333334E-4
53569,43014,2.5833333333333334E-4
71745,43032,0.0055
95255,43036,2.5833333333333334E-4
69364,43051,2.5833333333333334E-4
77968,43063,2.5833333333333334E-4
63168,43068,2.5833333333333334E-4
74043,43069,2.5833333333333334E-4
74009,43086,2.5833333333333334E-4
52459,43108,2.5833333333333334E-4
47628,43117,2.5833333333333334E-4
52459,43124,2.5833333333333334E-4
43532,43126,2.5833333333333334E-4
92450,43191,2.5833333333333334E-4
64696,43216,2.5833333333333334E-4
97020,43217,2.5833333333333334E-4
50300,43288,2.5833333333333334E-4
72909,43293,0.021505376344086023
62754,43363,2.5833333333333334E-4
88265,43528,0.021505376344086023
79244,43585,2.5833333333333334E-4
92450,43590,2.5833333333333334E-4
88265,43677,2.5833333333333334E-4
63726,43688,2.5833333333333334E-4
57276,43690,0.0055
43778,43772,2.5833333333333334E-4
77420,43792,2.5833333333333334E-4
54617,43794,2.5833333333333334E-4
77766,43814,2.5833333333333334E-4
70588,43853,2.5833333333333334E-4
48211,43911,0.040356083086053415
50381,43912,2.5833333333333334E-4
74340,43921,2.5833333333333334E-4
74043,43930,2.5833333333333334E-4
57269,43945,2.5833333333333334E-4
58355,43951,0.0055
71427,43993,0.0055
59109,44049,0.021505376344086023
92809,44057,2.5833333333333334E-4
74340,44168,2.5833333333333334E-4
56815,44260,0.0055
83991,44265,2.5833333333333334E-4
54617,44266,2.5833333333333334E-4
66266,44285,2.5833333333333334E-4
82341,44300,2.5833333333333334E-4
45203,44309,2.5833333333333334E-4
52210,44396,2.5833333333333334E-4
69364,44460,2.5833333333333334E-4
76550,44469,2.5833333333333334E-4
67518,44533,2.5833333333333334E-4
99343,44613,0.023809523809523808
88265,44618,0.03235294117647059
93802,44636,2.5833333333333334E-4
78429,44638,0.0055
51477,44654,2.5833333333333334E-4
80638,44668,2.5833333333333334E-4
66266,44679,2.5833333333333334E-4
97140,44692,2.5833333333333334E-4
56239,44694,2.5833333333333334E-4
56239,44697,2.5833333333333334E-4
80911,44742,2.5833333333333334E-4
48941,44748,0.0055
79163,44762,2.5833333333333334E-4
77786,44790,2.5833333333333334E-4
65758,44797,2.5833333333333334E-4
77499,44810,2.5833333333333334E-4
77786,44811,2.5833333333333334E-4
72909,44819,2.5833333333333334E-4
83493,44833,0.0055
54617,44871,2.5833333333333334E-4
74043,44900,2.5833333333333334E-4
65342,44931,0.0055
78946,44942,2.5833333333333334E-4
60837,44953,2.5833333333333334E-4
62170,44967,2.5833333333333334E-4
84475,45030,0.0055
76550,45041,2.5833333333333334E-4
56199,45080,0.040356083086053415
70413,45100,2.5833333333333334E-4
77786,45131,2.5833333333333334E-4
74043,45155,2.5833333333333334E-4
84068,45261,2.5833333333333334E-4
52459,45267,2.5833333333333334E-4
76550,45336,2.5833333333333334E-4
60837,45419,2.5833333333333334E-4
53569,45421,2.5833333333333334E-4
80638,45442,2.5833333333333334E-4
77786,45484,2.5833333333333334E-4
84704,45484,2.5833333333333334E-4
52459,45485,2.5833333333333334E-4
62457,45516,2.5833333333333334E-4
84475,45523,0.0055
48352,45532,2.5833333333333334E-4
97140,45575,2.5833333333333334E-4
65758,45629,2.5833333333333334E-4
80911,45652,0.0055
85811,45711,2.5833333333333334E-4
52459,45717,2.5833333333333334E-4
49375,45730,2.5833333333333334E-4
97140,45765,2.5833333333333334E-4
95126,45768,2.5833333333333334E-4
47628,45783,2.5833333333333334E-4
77968,45797,2.5833333333333334E-4
74680,45798,2.5833333333333334E-4
84068,45800,0.021505376344086023
49375,45852,0.0055
53814,45856,0.0055
74043,45861,2.5833333333333334E-4
48941,45869,0.021505376344086023
48352,45909,2.5833333333333334E-4
51923,45996,2.5833333333333334E-4
48352,46000,2.5833333333333334E-4
63726,46018,2.5833333333333334E-4
52210,46166,2.5833333333333334E-4
73964,46168,2.5833333333333334E-4
92450,46177,2.5833333333333334E-4
76550,46185,2.5833333333333334E-4
48941,46189,2.5833333333333334E-4
55824,46201,0.02689075630252101
89241,46202,0.040356083086053415
56199,46227,2.5833333333333334E-4
77786,46230,2.5833333333333334E-4
90657,46245,2.5833333333333334E-4
77786,46259,2.5833333333333334E-4
77420,46271,2.5833333333333334E-4
65758,46342,2.5833333333333334E-4
65758,46345,2.5833333333333334E-4
72981,46352,2.5833333333333334E-4
85075,46365,2.5833333333333334E-4
77786,46382,2.5833333333333334E-4
47519,46385,0.0055
61636,46411,2.5833333333333334E-4
66149,46412,2.5833333333333334E-4
96869,46496,2.5833333333333334E-4
82846,46512,2.5833333333333334E-4
65758,46516,2.5833333333333334E-4
63726,46540,2.5833333333333334E-4
83935,46563,2.5833333333333334E-4
85131,46585,0.021505376344086023
52459,46606,2.5833333333333334E-4
65758,46606,2.5833333333333334E-4
77786,46670,2.5833333333333334E-4
97140,46697,2.5833333333333334E-4
92823,46722,0.0055
92450,46734,2.5833333333333334E-4
72981,46750,2.5833333333333334E-4
47628,46757,2.5833333333333334E-4
88415,46770,0.0055
74680,46775,2.5833333333333334E-4
52210,46797,2.5833333333333334E-4
97140,46811,2.5833333333333334E-4
77786,46873,2.5833333333333334E-4
77968,46890,2.5833333333333334E-4
84068,46897,2.5833333333333334E-4
69193,46955,0.023809523809523808
64696,46992,2.5833333333333334E-4
60072,47007,2.5833333333333334E-4
60837,47044,2.5833333333333334E-4
99235,47094,2.5833333333333334E-4
87156,47130,2.5833333333333334E-4
91624,47185,2.5833333333333334E-4
64427,47323,2.5833333333333334E-4
52459,47388,2.5833333333333334E-4
76550,47411,2.5833333333333334E-4
87376,47458,0.02689075630252101
47528,47474,2.5833333333333334E-4
55824,47508,0.02689075630252101
97140,47541,2.5833333333333334E-4
66149,47571,2.5833333333333334E-4
74043,47583,2.5833333333333334E-4
83991,47585,2.5833333333333334E-4
89241,47609,2.5833333333333334E-4
71376,47626,2.5833333333333334E-4
66585,47693,2.5833333333333334E-4
72909,47783,2.5833333333333334E-4
57269,47806,0.0055
53175,47891,2.5833333333333334E-4
85075,47936,2.5833333333333334E-4
91056,47968,2.5833333333333334E-4
97140,47981,2.5833333333333334E-4
78609,48028,2.5833333333333334E-4
72981,48064,2.5833333333333334E-4
83493,48075,0.0055
53780,48099,2.5833333333333334E-4
61636,48106,2.5833333333333334E-4
52187,48146,2.5833333333333334E-4
74043,48162,2.5833333333333334E-4
83493,48252,0.0055
77786,48279,2.5833333333333334E-4
74680,48314,2.5833333333333334E-4
48572,48385,2.5833333333333334E-4
51858,48387,0.0055
56239,48408,2.5833333333333334E-4
79244,48459,0.0055
54617,48461,2.5833333333333334E-4
99530,48486,0.021505376344086023
63893,48512,2.5833333333333334E-4
53569,48625,2.5833333333333334E-4
83493,48661,2.5833333333333334E-4
77786,48747,2.5833333333333334E-4
67518,48790,2.5833333333333334E-4
91702,48817,2.5833333333333334E-4
97140,48826,2.5833333333333334E-4
54200,48839,2.5833333333333334E-4
91487,48886,2.5833333333333334E-4
83493,48917,0.0055
52459,48920,2.5833333333333334E-4
77420,48925,0.0055
97140,49005,2.5833333333333334E-4
76550,49016,2.5833333333333334E-4
95255,49030,2.5833333333333334E-4
55499,49083,0.021505376344086023
59109,49091,2.5833333333333334E-4
61636,49120,2.5833333333333334E-4
93759,49162,2.5833333333333334E-4
87376,49167,2.5833333333333334E-4
76550,49191,2.5833333333333334E-4
50300,49225,0.0055
61143,49232,2.5833333333333334E-4
63726,49239,2.5833333333333334E-4
77968,49271,2.5833333333333334E-4
62457,49280,2.5833333333333334E-4
55562,49287,2.5833333333333334E-4
60837,49293,2.5833333333333334E-4
56815,49305,2.5833333333333334E-4
52459,49338,2.5833333333333334E-4
97435,49345,0.040356083086053415
63726,49406,2.5833333333333334E-4
63726,49421,2.5833333333333334E-4
84475,49461,2.5833333333333334E-4
54200,49503,2.5833333333333334E-4
66149,49567,2.5833333333333334E-4
85811,49612,0.02689075630252101
